fecha,hora,usuario
2020-05-04,18:12:34,user0033
2020-05-04,18:14:11,user0067
2020-05-04,18:17:32,user0041
2020-05-04,18:18:32,user0076
2020-05-04,18:22:09,user0121
2020-05-04,18:23:45,user0054
2020-05-04,18:23:47,user0030
2020-05-04,18:24:05,user0127
2020-05-04,18:29:05,user0097
2020-05-04,18:30:59,user0068
2020-05-04,18:31:59,user0067
2020-05-04,18:43:57,user0014
2020-05-04,18:48:47,user0093
2020-05-04,18:49:57,user0014
2020-05-04,18:52:30,user0095
2020-05-04,18:55:02,user0050
2020-05-04,18:56:05,user0122
2020-05-04,18:57:33,user0124
2020-05-04,19:00:00,user0067
2020-05-04,19:01:42,user0106
2020-05-04,19:01:49,user0014
2020-05-04,19:01:55,user0042
2020-05-04,19:02:16,user0030
2020-05-04,19:02:32,user0052
2020-05-04,19:05:15,user0054
2020-05-04,19:12:17,user0107
2020-05-04,19:12:34,user0033
2020-05-04,19:17:32,user0041
2020-05-04,19:18:32,user0076
2020-05-04,19:21:08,user0095
2020-05-04,19:21:48,user0085
2020-05-04,19:22:09,user0121
2020-05-04,19:22:10,user0042
2020-05-04,19:26:48,user0067
2020-05-04,19:29:05,user0097
2020-05-04,19:29:25,user0042
2020-05-04,19:30:59,user0068
2020-05-04,19:40:25,user0042
2020-05-04,19:40:40,user0106
2020-05-04,19:40:55,user0085
2020-05-04,19:48:09,user0067
2020-05-04,19:49:27,user0106
2020-05-04,19:52:25,user0042
2020-05-04,19:52:40,user0067
2020-05-04,19:55:14,user0050
2020-05-04,19:57:10,user0042
2020-05-04,19:57:33,user0124
2020-05-04,20:00:42,user0106
2020-05-04,20:01:12,user0095
2020-05-04,20:02:33,user0052
2020-05-04,20:03:40,user0067
2020-05-04,20:04:25,user0042
2020-05-04,20:04:36,user0014
2020-05-04,20:09:25,user0042
2020-05-04,20:12:02,user0033
2020-05-04,20:12:17,user0107
2020-05-04,20:14:40,user0042
2020-05-04,20:18:32,user0076
2020-05-04,20:19:40,user0042
2020-05-04,20:20:41,user0067
2020-05-04,20:22:10,user0121
2020-05-04,20:29:05,user0097
2020-05-04,20:31:00,user0068
2020-05-04,20:31:55,user0042
2020-05-04,20:36:55,user0042
2020-05-04,20:41:40,user0042
2020-05-04,20:47:25,user0042
2020-05-04,20:52:10,user0042
2020-05-04,20:53:16,user0061
2020-05-04,20:55:22,user0050
2020-05-04,20:57:33,user0124
2020-05-04,21:00:46,user0106
2020-05-04,21:04:36,user0014
2020-05-04,21:09:13,user0054
2020-05-04,21:12:02,user0033
2020-05-04,21:12:25,user0107
2020-05-04,21:15:28,user0054
2020-05-04,21:18:32,user0076
2020-05-04,21:21:58,user0054
2020-05-04,21:22:10,user0121
2020-05-04,21:22:32,user0124
2020-05-04,21:26:47,user0124
2020-05-04,21:28:58,user0054
2020-05-04,21:29:05,user0097
2020-05-04,21:31:01,user0068
2020-05-04,21:31:48,user0124
2020-05-04,21:35:13,user0054
2020-05-04,21:36:03,user0124
2020-05-04,21:40:49,user0124
2020-05-04,21:41:13,user0054
2020-05-04,21:45:18,user0124
2020-05-04,21:46:21,user0000
2020-05-04,21:49:13,user0054
2020-05-04,21:49:33,user0124
2020-05-04,21:52:11,user0042
2020-05-04,21:53:48,user0124
2020-05-04,21:55:29,user0050
2020-05-04,22:00:55,user0106
2020-05-04,22:07:25,user0124
2020-05-04,22:07:46,user0054
2020-05-04,22:11:55,user0124
2020-05-04,22:12:02,user0033
2020-05-04,22:16:11,user0124
2020-05-04,22:16:17,user0054
2020-05-04,22:18:32,user0076
2020-05-04,22:20:27,user0124
2020-05-04,22:22:10,user0121
2020-05-04,22:25:32,user0054
2020-05-04,22:25:43,user0124
2020-05-04,22:29:05,user0097
2020-05-04,22:29:58,user0124
2020-05-04,22:31:01,user0068
2020-05-04,22:33:47,user0054
2020-05-04,22:34:28,user0124
2020-05-04,22:38:43,user0124
2020-05-04,22:43:02,user0054
2020-05-04,22:43:14,user0124
2020-05-04,22:47:37,user0124
2020-05-04,22:51:45,user0124
2020-05-04,22:56:17,user0124
2020-05-04,23:00:47,user0124
2020-05-04,23:05:34,user0124
2020-05-04,23:12:02,user0033
2020-05-04,23:14:36,user0124
2020-05-04,23:16:37,user0124
2020-05-04,23:18:32,user0076
2020-05-04,23:18:53,user0068
2020-05-04,23:20:52,user0124
2020-05-04,23:22:10,user0121
2020-05-04,23:23:06,user0124
2020-05-04,23:27:21,user0124
2020-05-04,23:31:42,user0068
2020-05-04,23:32:06,user0124
2020-05-04,23:36:37,user0124
2020-05-04,23:40:51,user0124
2020-05-04,23:45:06,user0124
2020-05-04,23:49:06,user0124
2020-05-04,23:53:21,user0124
2020-05-04,23:56:49,user0068
2020-05-04,23:57:52,user0124
2020-05-05,00:03:39,user0124
2020-05-05,00:07:54,user0124
2020-05-05,00:08:10,user0116
2020-05-05,00:09:27,user0116
2020-05-05,00:12:02,user0033
2020-05-05,00:12:10,user0124
2020-05-05,00:16:26,user0124
2020-05-05,00:20:29,user0124
2020-05-05,00:22:10,user0121
2020-05-05,00:24:45,user0124
2020-05-05,00:29:01,user0124
2020-05-05,00:29:34,user0068
2020-05-05,00:33:17,user0124
2020-05-05,00:37:37,user0124
2020-05-05,00:41:57,user0124
2020-05-05,00:44:59,user0068
2020-05-05,00:46:15,user0124
2020-05-05,00:50:10,user0124
2020-05-05,00:54:12,user0124
2020-05-05,00:58:29,user0124
2020-05-05,01:02:29,user0124
2020-05-05,01:04:35,user0095
2020-05-05,01:06:11,user0068
2020-05-05,01:20:38,user0068
2020-05-05,01:22:10,user0121
2020-05-05,02:20:39,user0068
2020-05-05,02:44:44,user0061
2020-05-05,02:52:37,user0061
2020-05-05,03:07:39,user0061
2020-05-05,03:12:39,user0061
2020-05-05,03:12:58,user0068
2020-05-05,03:21:23,user0061
2020-05-05,03:35:25,user0061
2020-05-05,03:37:39,user0068
2020-05-05,03:43:55,user0061
2020-05-05,03:56:32,user0068
2020-05-05,04:32:02,user0068
2020-05-05,04:38:27,user0061
2020-05-05,05:08:40,user0068
2020-05-05,06:47:27,user0106
2020-05-05,06:53:29,user0106
2020-05-05,07:19:30,user0106
2020-05-05,07:33:40,user0107
2020-05-05,07:59:35,user0014
2020-05-05,08:04:05,user0014
2020-05-05,08:08:05,user0014
2020-05-05,08:12:05,user0014
2020-05-05,08:16:05,user0014
2020-05-05,08:19:30,user0106
2020-05-05,08:29:35,user0014
2020-05-05,08:33:35,user0014
2020-05-05,08:37:35,user0014
2020-05-05,08:41:53,user0014
2020-05-05,08:46:05,user0014
2020-05-05,08:50:20,user0014
2020-05-05,08:54:35,user0014
2020-05-05,08:58:35,user0014
2020-05-05,09:00:20,user0076
2020-05-05,09:02:35,user0014
2020-05-05,09:06:50,user0014
2020-05-05,09:11:18,user0030
2020-05-05,09:19:30,user0106
2020-05-05,09:42:16,user0121
2020-05-05,09:44:02,user0121
2020-05-05,10:00:25,user0076
2020-05-05,10:02:57,user0000
2020-05-05,10:04:13,user0000
2020-05-05,10:06:18,user0000
2020-05-05,10:08:19,user0000
2020-05-05,10:10:26,user0000
2020-05-05,10:10:57,user0127
2020-05-05,10:11:20,user0030
2020-05-05,10:12:25,user0000
2020-05-05,10:18:39,user0000
2020-05-05,10:19:30,user0106
2020-05-05,10:19:58,user0127
2020-05-05,10:24:57,user0000
2020-05-05,10:29:27,user0000
2020-05-05,10:32:43,user0000
2020-05-05,10:34:06,user0042
2020-05-05,10:34:28,user0054
2020-05-05,10:44:02,user0121
2020-05-05,10:49:23,user0041
2020-05-05,10:51:53,user0000
2020-05-05,11:00:24,user0014
2020-05-05,11:00:25,user0076
2020-05-05,11:01:26,user0000
2020-05-05,11:08:54,user0042
2020-05-05,11:10:41,user0000
2020-05-05,11:11:21,user0030
2020-05-05,11:13:21,user0106
2020-05-05,11:15:51,user0033
2020-05-05,11:20:56,user0000
2020-05-05,11:25:06,user0107
2020-05-05,11:26:50,user0054
2020-05-05,11:29:22,user0107
2020-05-05,11:30:41,user0000
2020-05-05,11:31:08,user0107
2020-05-05,11:38:31,user0124
2020-05-05,11:40:11,user0033
2020-05-05,11:40:18,user0124
2020-05-05,11:44:02,user0121
2020-05-05,11:44:26,user0000
2020-05-05,11:45:30,user0014
2020-05-05,11:45:59,user0042
2020-05-05,11:47:11,user0097
2020-05-05,11:49:23,user0041
2020-05-05,11:52:41,user0068
2020-05-05,11:56:56,user0000
2020-05-05,12:00:26,user0076
2020-05-05,12:05:12,user0124
2020-05-05,12:07:41,user0000
2020-05-05,12:11:22,user0030
2020-05-05,12:11:35,user0118
2020-05-05,12:13:22,user0106
2020-05-05,12:18:11,user0000
2020-05-05,12:24:01,user0003
2020-05-05,12:24:29,user0042
2020-05-05,12:26:41,user0000
2020-05-05,12:26:50,user0054
2020-05-05,12:31:10,user0107
2020-05-05,12:37:56,user0000
2020-05-05,12:40:11,user0033
2020-05-05,12:44:02,user0121
2020-05-05,12:47:12,user0097
2020-05-05,12:49:24,user0041
2020-05-05,12:52:07,user0124
2020-05-05,12:52:42,user0068
2020-05-05,13:00:26,user0076
2020-05-05,13:06:21,user0000
2020-05-05,13:13:22,user0106
2020-05-05,13:18:38,user0000
2020-05-05,13:20:43,user0000
2020-05-05,13:24:02,user0003
2020-05-05,13:24:31,user0042
2020-05-05,13:26:50,user0054
2020-05-05,13:31:12,user0107
2020-05-05,13:36:06,user0124
2020-05-05,13:37:27,user0119
2020-05-05,13:40:11,user0033
2020-05-05,13:44:03,user0121
2020-05-05,13:45:54,user0052
2020-05-05,13:47:12,user0097
2020-05-05,13:49:24,user0041
2020-05-05,13:52:36,user0057
2020-05-05,13:52:44,user0068
2020-05-05,14:00:26,user0076
2020-05-05,14:09:29,user0107
2020-05-05,14:13:22,user0106
2020-05-05,14:14:54,user0068
2020-05-05,14:20:43,user0000
2020-05-05,14:24:02,user0003
2020-05-05,14:24:33,user0042
2020-05-05,14:26:50,user0054
2020-05-05,14:30:24,user0033
2020-05-05,14:36:06,user0124
2020-05-05,14:36:32,user0052
2020-05-05,14:39:03,user0024
2020-05-05,14:44:03,user0121
2020-05-05,14:47:12,user0097
2020-05-05,14:49:04,user0049
2020-05-05,14:53:24,user0003
2020-05-05,14:56:56,user0097
2020-05-05,15:00:26,user0076
2020-05-05,15:01:07,user0069
2020-05-05,15:06:51,user0069
2020-05-05,15:09:29,user0107
2020-05-05,15:10:45,user0014
2020-05-05,15:13:20,user0106
2020-05-05,15:15:00,user0068
2020-05-05,15:20:43,user0000
2020-05-05,15:23:46,user0003
2020-05-05,15:26:50,user0054
2020-05-05,15:26:56,user0119
2020-05-05,15:28:27,user0069
2020-05-05,15:30:24,user0033
2020-05-05,15:34:41,user0119
2020-05-05,15:36:12,user0124
2020-05-05,15:36:32,user0052
2020-05-05,15:44:03,user0121
2020-05-05,15:45:04,user0069
2020-05-05,15:45:41,user0119
2020-05-05,15:54:22,user0042
2020-05-05,15:54:26,user0067
2020-05-05,15:56:25,user0067
2020-05-05,15:56:26,user0119
2020-05-05,15:56:56,user0097
2020-05-05,15:57:55,user0067
2020-05-05,16:00:26,user0076
2020-05-05,16:01:06,user0030
2020-05-05,16:02:08,user0042
2020-05-05,16:04:10,user0067
2020-05-05,16:07:26,user0119
2020-05-05,16:09:08,user0042
2020-05-05,16:09:29,user0107
2020-05-05,16:11:27,user0000
2020-05-05,16:13:21,user0106
2020-05-05,16:13:34,user0000
2020-05-05,16:15:05,user0068
2020-05-05,16:15:40,user0000
2020-05-05,16:16:41,user0119
2020-05-05,16:17:38,user0042
2020-05-05,16:17:40,user0000
2020-05-05,16:19:45,user0000
2020-05-05,16:20:16,user0052
2020-05-05,16:21:46,user0000
2020-05-05,16:22:45,user0067
2020-05-05,16:23:08,user0049
2020-05-05,16:23:12,user0119
2020-05-05,16:23:30,user0030
2020-05-05,16:23:46,user0003
2020-05-05,16:23:50,user0000
2020-05-05,16:25:50,user0000
2020-05-05,16:25:53,user0042
2020-05-05,16:26:51,user0054
2020-05-05,16:27:55,user0000
2020-05-05,16:28:40,user0030
2020-05-05,16:29:53,user0000
2020-05-05,16:29:58,user0112
2020-05-05,16:30:24,user0033
2020-05-05,16:31:58,user0000
2020-05-05,16:32:08,user0042
2020-05-05,16:33:26,user0119
2020-05-05,16:33:56,user0000
2020-05-05,16:36:02,user0000
2020-05-05,16:36:13,user0124
2020-05-05,16:38:01,user0000
2020-05-05,16:38:45,user0112
2020-05-05,16:40:07,user0000
2020-05-05,16:40:09,user0042
2020-05-05,16:42:08,user0000
2020-05-05,16:44:03,user0121
2020-05-05,16:44:12,user0000
2020-05-05,16:46:13,user0000
2020-05-05,16:46:59,user0076
2020-05-05,16:48:18,user0000
2020-05-05,16:50:18,user0000
2020-05-05,16:50:41,user0119
2020-05-05,16:52:22,user0000
2020-05-05,16:53:04,user0003
2020-05-05,16:54:21,user0000
2020-05-05,16:56:25,user0000
2020-05-05,16:56:56,user0097
2020-05-05,16:58:26,user0000
2020-05-05,17:00:32,user0000
2020-05-05,17:02:32,user0000
2020-05-05,17:02:46,user0030
2020-05-05,17:03:11,user0119
2020-05-05,17:04:37,user0000
2020-05-05,17:06:36,user0000
2020-05-05,17:08:41,user0000
2020-05-05,17:09:29,user0107
2020-05-05,17:10:40,user0000
2020-05-05,17:12:45,user0000
2020-05-05,17:13:22,user0106
2020-05-05,17:14:43,user0000
2020-05-05,17:15:06,user0068
2020-05-05,17:16:48,user0000
2020-05-05,17:18:47,user0000
2020-05-05,17:19:41,user0119
2020-05-05,17:20:51,user0000
2020-05-05,17:21:06,user0000
2020-05-05,17:22:46,user0067
2020-05-05,17:23:08,user0049
2020-05-05,17:27:34,user0054
2020-05-05,17:27:55,user0112
2020-05-05,17:30:24,user0033
2020-05-05,17:33:38,user0057
2020-05-05,17:35:00,user0107
2020-05-05,17:36:13,user0124
2020-05-05,17:36:41,user0119
2020-05-05,17:40:51,user0086
2020-05-05,17:44:03,user0121
2020-05-05,17:45:32,user0127
2020-05-05,17:46:59,user0076
2020-05-05,17:47:34,user0003
2020-05-05,17:48:27,user0121
2020-05-05,17:50:37,user0042
2020-05-05,17:50:41,user0119
2020-05-05,17:52:47,user0127
2020-05-05,17:53:43,user0107
2020-05-05,17:56:56,user0097
2020-05-05,17:59:41,user0119
2020-05-05,18:02:22,user0124
2020-05-05,18:02:48,user0030
2020-05-05,18:09:46,user0000
2020-05-05,18:13:22,user0106
2020-05-05,18:14:59,user0119
2020-05-05,18:15:09,user0068
2020-05-05,18:17:58,user0107
2020-05-05,18:23:08,user0049
2020-05-05,18:27:34,user0054
2020-05-05,18:30:24,user0033
2020-05-05,18:31:24,user0025
2020-05-05,18:33:18,user0042
2020-05-05,18:33:35,user0003
2020-05-05,18:37:13,user0054
2020-05-05,18:45:58,user0107
2020-05-05,18:46:59,user0076
2020-05-05,18:50:06,user0124
2020-05-05,18:56:56,user0097
2020-05-05,19:00:34,user0003
2020-05-05,19:01:38,user0093
2020-05-05,19:03:34,user0042
2020-05-05,19:05:11,user0113
2020-05-05,19:08:04,user0042
2020-05-05,19:09:50,user0000
2020-05-05,19:12:19,user0042
2020-05-05,19:13:22,user0106
2020-05-05,19:15:14,user0068
2020-05-05,19:15:40,user0054
2020-05-05,19:16:45,user0124
2020-05-05,19:17:19,user0042
2020-05-05,19:19:39,user0046
2020-05-05,19:21:34,user0042
2020-05-05,19:23:09,user0049
2020-05-05,19:26:34,user0042
2020-05-05,19:30:24,user0033
2020-05-05,19:31:49,user0042
2020-05-05,19:36:22,user0054
2020-05-05,19:37:04,user0042
2020-05-05,19:38:19,user0124
2020-05-05,19:42:19,user0042
2020-05-05,19:45:58,user0107
2020-05-05,19:46:59,user0076
2020-05-05,19:47:49,user0042
2020-05-05,19:53:49,user0042
2020-05-05,19:55:50,user0000
2020-05-05,19:56:56,user0097
2020-05-05,19:57:52,user0124
2020-05-05,19:57:56,user0000
2020-05-05,19:59:49,user0042
2020-05-05,20:00:34,user0003
2020-05-05,20:05:05,user0042
2020-05-05,20:05:12,user0113
2020-05-05,20:07:05,user0054
2020-05-05,20:10:05,user0042
2020-05-05,20:13:22,user0106
2020-05-05,20:15:24,user0068
2020-05-05,20:19:44,user0046
2020-05-05,20:26:56,user0124
2020-05-05,20:30:24,user0033
2020-05-05,20:33:57,user0003
2020-05-05,20:36:33,user0068
2020-05-05,20:46:06,user0107
2020-05-05,20:46:59,user0076
2020-05-05,20:51:54,user0124
2020-05-05,20:56:15,user0068
2020-05-05,20:58:25,user0068
2020-05-05,21:03:59,user0000
2020-05-05,21:05:13,user0113
2020-05-05,21:07:05,user0054
2020-05-05,21:13:23,user0106
2020-05-05,21:13:56,user0068
2020-05-05,21:19:44,user0046
2020-05-05,21:31:56,user0076
2020-05-05,21:33:00,user0033
2020-05-05,21:33:14,user0068
2020-05-05,21:54:16,user0068
2020-05-05,21:56:05,user0054
2020-05-05,22:02:22,user0000
2020-05-05,22:16:08,user0068
2020-05-05,22:17:39,user0068
2020-05-05,22:17:44,user0054
2020-05-05,22:19:45,user0046
2020-05-05,22:20:50,user0054
2020-05-05,22:32:06,user0068
2020-05-05,22:32:25,user0002
2020-05-05,22:35:20,user0054
2020-05-05,22:47:11,user0068
2020-05-05,22:55:54,user0000
2020-05-05,23:00:59,user0068
2020-05-05,23:00:59,user0054
2020-05-05,23:17:26,user0113
2020-05-05,23:17:41,user0000
2020-05-05,23:22:24,user0068
2020-05-05,23:27:14,user0046
2020-05-05,23:29:20,user0046
2020-05-05,23:32:33,user0054
2020-05-05,23:46:33,user0068
2020-05-06,00:09:23,user0068
2020-05-06,00:17:27,user0113
2020-05-06,00:29:25,user0046
2020-05-06,00:32:38,user0054
2020-05-06,00:53:53,user0000
2020-05-06,01:29:26,user0046
2020-05-06,01:32:38,user0054
2020-05-06,02:24:02,user0054
2020-05-06,05:06:43,user0085
2020-05-06,06:33:18,user0106
2020-05-06,07:19:39,user0025
2020-05-06,07:33:19,user0106
2020-05-06,07:55:38,user0000
2020-05-06,07:56:13,user0055
2020-05-06,08:33:17,user0107
2020-05-06,08:33:20,user0106
2020-05-06,08:40:05,user0030
2020-05-06,08:41:02,user0113
2020-05-06,08:42:44,user0121
2020-05-06,08:58:55,user0025
2020-05-06,09:08:51,user0113
2020-05-06,09:09:31,user0085
2020-05-06,09:11:33,user0000
2020-05-06,09:15:43,user0003
2020-05-06,09:23:36,user0113
2020-05-06,09:33:17,user0107
2020-05-06,09:33:20,user0106
2020-05-06,09:34:18,user0085
2020-05-06,09:42:45,user0121
2020-05-06,09:48:51,user0113
2020-05-06,09:55:41,user0093
2020-05-06,10:06:53,user0025
2020-05-06,10:06:58,user0003
2020-05-06,10:11:16,user0025
2020-05-06,10:12:06,user0076
2020-05-06,10:16:06,user0113
2020-05-06,10:16:16,user0054
2020-05-06,10:24:21,user0113
2020-05-06,10:27:56,user0014
2020-05-06,10:28:21,user0003
2020-05-06,10:28:47,user0025
2020-05-06,10:30:39,user0054
2020-05-06,10:33:17,user0107
2020-05-06,10:33:20,user0106
2020-05-06,10:33:36,user0113
2020-05-06,10:34:20,user0085
2020-05-06,10:36:37,user0033
2020-05-06,10:42:46,user0121
2020-05-06,10:42:53,user0003
2020-05-06,10:43:36,user0113
2020-05-06,10:49:07,user0067
2020-05-06,10:52:33,user0024
2020-05-06,10:53:21,user0024
2020-05-06,10:55:41,user0093
2020-05-06,10:56:55,user0003
2020-05-06,10:57:28,user0000
2020-05-06,10:59:07,user0033
2020-05-06,11:00:54,user0054
2020-05-06,11:03:46,user0107
2020-05-06,11:09:55,user0003
2020-05-06,11:12:06,user0076
2020-05-06,11:12:32,user0025
2020-05-06,11:13:07,user0097
2020-05-06,11:13:55,user0033
2020-05-06,11:16:33,user0030
2020-05-06,11:19:37,user0067
2020-05-06,11:21:41,user0033
2020-05-06,11:23:10,user0052
2020-05-06,11:31:57,user0025
2020-05-06,11:33:20,user0106
2020-05-06,11:33:30,user0033
2020-05-06,11:34:52,user0014
2020-05-06,11:37:30,user0033
2020-05-06,11:38:01,user0107
2020-05-06,11:40:15,user0033
2020-05-06,11:40:39,user0054
2020-05-06,11:42:46,user0121
2020-05-06,11:43:38,user0113
2020-05-06,11:44:15,user0033
2020-05-06,11:49:04,user0127
2020-05-06,11:57:28,user0000
2020-05-06,11:57:31,user0054
2020-05-06,11:59:26,user0068
2020-05-06,12:01:04,user0127
2020-05-06,12:01:39,user0046
2020-05-06,12:02:14,user0025
2020-05-06,12:09:55,user0003
2020-05-06,12:10:33,user0107
2020-05-06,12:11:54,user0040
2020-05-06,12:12:07,user0076
2020-05-06,12:13:07,user0097
2020-05-06,12:15:49,user0127
2020-05-06,12:16:35,user0030
2020-05-06,12:19:37,user0067
2020-05-06,12:22:36,user0095
2020-05-06,12:23:11,user0052
2020-05-06,12:24:21,user0093
2020-05-06,12:25:21,user0025
2020-05-06,12:27:16,user0040
2020-05-06,12:31:04,user0127
2020-05-06,12:32:52,user0095
2020-05-06,12:33:20,user0106
2020-05-06,12:34:24,user0033
2020-05-06,12:34:52,user0014
2020-05-06,12:36:20,user0107
2020-05-06,12:39:49,user0040
2020-05-06,12:40:58,user0046
2020-05-06,12:42:46,user0121
2020-05-06,12:43:38,user0113
2020-05-06,12:45:42,user0011
2020-05-06,12:46:04,user0127
2020-05-06,12:48:31,user0054
2020-05-06,12:50:23,user0040
2020-05-06,12:57:09,user0046
2020-05-06,12:57:18,user0068
2020-05-06,12:57:40,user0095
2020-05-06,13:01:24,user0118
2020-05-06,13:03:41,user0040
2020-05-06,13:09:40,user0107
2020-05-06,13:09:56,user0003
2020-05-06,13:09:57,user0118
2020-05-06,13:10:59,user0040
2020-05-06,13:12:07,user0076
2020-05-06,13:13:07,user0097
2020-05-06,13:16:04,user0119
2020-05-06,13:16:56,user0040
2020-05-06,13:18:42,user0095
2020-05-06,13:19:37,user0067
2020-05-06,13:23:11,user0040
2020-05-06,13:23:12,user0052
2020-05-06,13:24:21,user0093
2020-05-06,13:30:27,user0040
2020-05-06,13:32:13,user0112
2020-05-06,13:32:46,user0054
2020-05-06,13:32:51,user0118
2020-05-06,13:33:21,user0106
2020-05-06,13:34:24,user0033
2020-05-06,13:34:52,user0014
2020-05-06,13:37:50,user0107
2020-05-06,13:38:26,user0046
2020-05-06,13:39:59,user0095
2020-05-06,13:42:46,user0121
2020-05-06,13:44:00,user0040
2020-05-06,13:47:04,user0124
2020-05-06,13:49:32,user0040
2020-05-06,13:56:18,user0118
2020-05-06,13:57:19,user0068
2020-05-06,14:01:51,user0107
2020-05-06,14:04:20,user0040
2020-05-06,14:05:08,user0095
2020-05-06,14:08:51,user0040
2020-05-06,14:09:32,user0003
2020-05-06,14:12:07,user0076
2020-05-06,14:12:47,user0003
2020-05-06,14:13:07,user0097
2020-05-06,14:15:18,user0003
2020-05-06,14:16:04,user0119
2020-05-06,14:16:22,user0067
2020-05-06,14:16:52,user0014
2020-05-06,14:20:13,user0041
2020-05-06,14:23:12,user0052
2020-05-06,14:25:34,user0107
2020-05-06,14:27:31,user0025
2020-05-06,14:28:23,user0095
2020-05-06,14:28:52,user0067
2020-05-06,14:32:46,user0054
2020-05-06,14:33:21,user0106
2020-05-06,14:34:08,user0000
2020-05-06,14:34:21,user0000
2020-05-06,14:34:24,user0033
2020-05-06,14:35:08,user0000
2020-05-06,14:38:26,user0046
2020-05-06,14:40:42,user0000
2020-05-06,14:42:46,user0121
2020-05-06,14:48:23,user0124
2020-05-06,14:49:28,user0002
2020-05-06,14:50:28,user0124
2020-05-06,14:53:47,user0000
2020-05-06,14:53:53,user0118
2020-05-06,14:56:47,user0000
2020-05-06,14:57:19,user0068
2020-05-06,15:02:32,user0000
2020-05-06,15:03:05,user0113
2020-05-06,15:08:19,user0107
2020-05-06,15:12:07,user0076
2020-05-06,15:13:07,user0097
2020-05-06,15:15:18,user0003
2020-05-06,15:20:13,user0041
2020-05-06,15:27:33,user0025
2020-05-06,15:28:52,user0067
2020-05-06,15:30:21,user0030
2020-05-06,15:32:47,user0054
2020-05-06,15:33:21,user0106
2020-05-06,15:34:24,user0033
2020-05-06,15:34:37,user0094
2020-05-06,15:36:48,user0025
2020-05-06,15:39:28,user0000
2020-05-06,15:40:45,user0119
2020-05-06,15:41:02,user0025
2020-05-06,15:42:46,user0121
2020-05-06,15:45:32,user0025
2020-05-06,15:49:32,user0025
2020-05-06,15:50:01,user0067
2020-05-06,15:50:29,user0124
2020-05-06,15:52:10,user0112
2020-05-06,15:53:47,user0025
2020-05-06,15:55:41,user0113
2020-05-06,15:57:20,user0068
2020-05-06,15:57:48,user0025
2020-05-06,15:57:54,user0095
2020-05-06,16:01:47,user0025
2020-05-06,16:04:16,user0046
2020-05-06,16:05:47,user0025
2020-05-06,16:06:22,user0046
2020-05-06,16:08:19,user0107
2020-05-06,16:09:39,user0095
2020-05-06,16:10:02,user0025
2020-05-06,16:12:07,user0076
2020-05-06,16:12:49,user0000
2020-05-06,16:13:07,user0097
2020-05-06,16:13:48,user0000
2020-05-06,16:13:56,user0118
2020-05-06,16:14:02,user0025
2020-05-06,16:14:48,user0000
2020-05-06,16:16:36,user0094
2020-05-06,16:17:49,user0067
2020-05-06,16:18:21,user0025
2020-05-06,16:22:32,user0025
2020-05-06,16:24:15,user0054
2020-05-06,16:26:47,user0025
2020-05-06,16:28:54,user0097
2020-05-06,16:30:22,user0030
2020-05-06,16:30:22,user0112
2020-05-06,16:33:21,user0106
2020-05-06,16:34:25,user0033
2020-05-06,16:38:46,user0095
2020-05-06,16:40:45,user0119
2020-05-06,16:42:13,user0025
2020-05-06,16:42:46,user0121
2020-05-06,16:50:29,user0124
2020-05-06,16:55:42,user0113
2020-05-06,16:57:20,user0068
2020-05-06,16:57:36,user0003
2020-05-06,17:04:59,user0095
2020-05-06,17:08:19,user0107
2020-05-06,17:12:07,user0076
2020-05-06,17:14:48,user0000
2020-05-06,17:16:37,user0094
2020-05-06,17:17:49,user0067
2020-05-06,17:22:52,user0046
2020-05-06,17:23:19,user0033
2020-05-06,17:24:15,user0054
2020-05-06,17:24:58,user0046
2020-05-06,17:28:32,user0095
2020-05-06,17:28:34,user0093
2020-05-06,17:28:54,user0097
2020-05-06,17:30:24,user0030
2020-05-06,17:31:58,user0052
2020-05-06,17:33:21,user0106
2020-05-06,17:34:54,user0040
2020-05-06,17:42:15,user0025
2020-05-06,17:42:46,user0121
2020-05-06,17:44:35,user0101
2020-05-06,17:45:54,user0118
2020-05-06,17:50:29,user0124
2020-05-06,17:52:36,user0095
2020-05-06,17:55:43,user0113
2020-05-06,17:57:30,user0068
2020-05-06,17:57:36,user0003
2020-05-06,18:03:02,user0127
2020-05-06,18:06:25,user0067
2020-05-06,18:06:36,user0107
2020-05-06,18:11:18,user0000
2020-05-06,18:12:07,user0076
2020-05-06,18:16:45,user0095
2020-05-06,18:18:58,user0042
2020-05-06,18:19:28,user0119
2020-05-06,18:23:07,user0000
2020-05-06,18:23:19,user0033
2020-05-06,18:24:15,user0054
2020-05-06,18:24:59,user0046
2020-05-06,18:28:35,user0093
2020-05-06,18:28:54,user0097
2020-05-06,18:29:24,user0000
2020-05-06,18:30:26,user0030
2020-05-06,18:31:59,user0052
2020-05-06,18:33:27,user0106
2020-05-06,18:35:25,user0000
2020-05-06,18:38:25,user0000
2020-05-06,18:42:46,user0121
2020-05-06,18:43:15,user0000
2020-05-06,18:46:24,user0095
2020-05-06,18:47:45,user0000
2020-05-06,18:49:33,user0003
2020-05-06,18:50:29,user0124
2020-05-06,18:53:00,user0000
2020-05-06,18:55:51,user0113
2020-05-06,18:55:51,user0003
2020-05-06,18:57:35,user0068
2020-05-06,19:00:24,user0095
2020-05-06,19:01:21,user0107
2020-05-06,19:02:08,user0003
